date_reg,type,maker,model,colour,fuel,state
2025-01-03,jip,chery,tiggo,grey,petrol,rakan niaga
2025-01-03,motokar,ferrari,f8,red,petrol,w.p. kuala lumpur
2025-01-03,pick_up,ford,ranger,orange,petrol,w.p. kuala lumpur
2025-01-03,pick_up,ford,ranger,black,greendiesel,rakan niaga
2025-01-03,pick_up,ford,ranger,grey,petrol,rakan niaga
2025-01-03,pick_up,ford,ranger,grey,greendiesel,sarawak
2025-01-03,pick_up,ford,ranger,white,petrol,pahang
2025-01-03,pick_up,ford,ranger,white,petrol,rakan niaga
2025-01-03,pick_up,ford,ranger,grey,greendiesel,rakan niaga
2025-01-03,window_van,foton,view,white,greendiesel,w.p. kuala lumpur
2025-01-03,window_van,foton,view,white,greendiesel,sabah
2025-01-03,jip,gac,gs3,grey,petrol,selangor
2025-01-03,jip,gac,gs3,black,petrol,pahang
2025-01-03,jip,gac,gs3,blue,petrol,selangor
2025-01-03,jip,great wall,haval h6,white,hybrid_petrol,rakan niaga
2025-01-03,jip,great wall,haval h6,green,hybrid_petrol,rakan niaga
2025-01-03,jip,great wall,haval h6,silver,hybrid_petrol,rakan niaga
2025-01-03,jip,great wall,haval h6,black,hybrid_petrol,rakan niaga
2025-01-03,jip,great wall,haval h6,white,hybrid_petrol,sabah
2025-01-03,motokar,great wall,ora,grey,electric,rakan niaga
2025-01-03,motokar,great wall,ora,purple,electric,rakan niaga
2025-01-03,motokar,great wall,ora,green,electric,rakan niaga
2025-01-03,jip,honda,cr-v,blue,petrol,rakan niaga
2025-01-03,jip,honda,cr-v,white,hybrid_petrol,rakan niaga
2025-01-03,motokar,honda,city,grey,petrol,rakan niaga
2025-01-03,motokar,honda,city,white,petrol,rakan niaga
2025-01-03,motokar,honda,city,red,hybrid_petrol,rakan niaga
2025-01-03,motokar,honda,city,red,petrol,sabah
2025-01-03,motokar,honda,civic,black,petrol,rakan niaga
2025-01-03,motokar,honda,civic,white,petrol,melaka
2025-01-03,motokar,honda,hr-v,grey,petrol,rakan niaga
2025-01-03,motokar,honda,hr-v,white,hybrid_petrol,selangor
2025-01-03,window_van,honda,n-box,white,petrol,w.p. kuala lumpur
2025-01-03,window_van,honda,stepwgn,black,petrol,johor
2025-01-03,window_van,honda,stepwgn,black,petrol,rakan niaga
2025-01-03,window_van,honda,stepwgn,white,petrol,rakan niaga
2025-01-03,window_van,hyundai,staria,blue,diesel,w.p. kuala lumpur
2025-01-03,pick_up,isuzu,d-max,white,greendiesel,rakan niaga
2025-01-03,pick_up,isuzu,d-max,silver,greendiesel,rakan niaga
2025-01-03,pick_up,isuzu,d-max,grey,greendiesel,melaka
2025-01-03,pick_up,isuzu,d-max,blue,greendiesel,rakan niaga
2025-01-03,pick_up,isuzu,d-max,orange,greendiesel,rakan niaga
2025-01-03,window_van,kia,carnival,black,diesel,rakan niaga
2025-01-03,jip,kia,ev6,grey,electric,rakan niaga
2025-01-03,jip,land rover,defender,black,petrol,w.p. kuala lumpur
2025-01-03,jip,land rover,defender,black,petrol,sarawak
2025-01-03,jip,land rover,defender,green,diesel,w.p. kuala lumpur
2025-01-03,jip,land rover,defender,brown,petrol,sarawak
2025-01-03,jip,land rover,defender,brown,petrol,w.p. kuala lumpur
2025-01-03,jip,land rover,range rover velar,black,petrol,w.p. kuala lumpur
2025-01-03,motokar,lexus,is,black,petrol,w.p. kuala lumpur
2025-01-03,jip,lexus,lx,white,petrol,sarawak
2025-01-03,jip,lexus,nx,grey,petrol,selangor
2025-01-03,jip,lexus,nx,black,petrol,w.p. kuala lumpur
2025-01-03,jip,lexus,nx,black,petrol,rakan niaga
2025-01-03,jip,lexus,nx,black,petrol,selangor
2025-01-03,jip,lexus,rx,white,petrol,w.p. kuala lumpur
2025-01-03,jip,lexus,rx,black,petrol,w.p. kuala lumpur
2025-01-03,jip,lexus,rx,white,petrol,melaka
2025-01-03,jip,lexus,rx,blue,petrol,sarawak
2025-01-03,jip,mg,mg hs,black,petrol,pulau pinang
2025-01-03,motokar,mg,mg4,blue,electric,w.p. kuala lumpur
2025-01-03,motokar,mg,mg5,grey,petrol,rakan niaga
2025-01-03,motokar,mg,mg5,yellow,petrol,rakan niaga
2025-01-03,motokar,mg,mg5,red,petrol,rakan niaga
2025-01-03,motokar,mg,mg5,grey,petrol,pulau pinang
2025-01-03,motokar,mazda,3,red,petrol,rakan niaga
2025-01-03,motokar,mazda,cx-30,grey,petrol,rakan niaga
2025-01-03,motokar,mazda,cx-30,gold,petrol,rakan niaga
2025-01-03,motokar,mazda,cx-30,white,petrol,rakan niaga
2025-01-03,motokar,mazda,cx-30,grey,petrol,w.p. kuala lumpur
2025-01-03,motokar,mazda,cx-30,blue,petrol,rakan niaga
2025-01-03,motokar,mazda,cx-30,black,petrol,rakan niaga
2025-01-03,jip,mazda,cx-5,gold,petrol,rakan niaga
2025-01-03,jip,mazda,cx-5,red,petrol,rakan niaga
2025-01-03,jip,mazda,cx-5,white,petrol,rakan niaga
2025-01-03,jip,mazda,cx-5,black,petrol,rakan niaga
2025-01-03,jip,mazda,cx-5,grey,petrol,rakan niaga
2025-01-03,jip,mazda,cx-8,red,petrol,w.p. kuala lumpur
2025-01-03,jip,mazda,cx-8,grey,petrol,rakan niaga
2025-01-03,motokar,mazda,mx-5,beige,petrol,selangor
2025-01-03,motokar,mercedes benz,a-class,black,petrol,w.p. kuala lumpur
2025-01-03,motokar,mercedes benz,a-class,white,petrol,w.p. kuala lumpur
2025-01-03,motokar,mercedes benz,a-class,grey,petrol,rakan niaga
2025-01-03,motokar,mercedes benz,c-class,black,hybrid_petrol,rakan niaga
2025-01-03,motokar,mercedes benz,c-class,white,petrol,rakan niaga
2025-01-03,motokar,mercedes benz,c-class,blue,petrol,selangor
2025-01-03,motokar,mercedes benz,c-class,black,petrol,johor
2025-01-03,motokar,mercedes benz,c-class,white,hybrid_petrol,johor
2025-01-03,motokar,mercedes benz,c-class,white,petrol,w.p. kuala lumpur
2025-01-03,motokar,mercedes benz,c-class,grey,hybrid_petrol,rakan niaga
2025-01-03,motokar,mercedes benz,cla,white,petrol,w.p. kuala lumpur
2025-01-03,motokar,mercedes benz,cla,black,petrol,rakan niaga
2025-01-03,motokar,mercedes benz,cla,grey,petrol,rakan niaga
2025-01-03,motokar,mercedes benz,cla,black,petrol,pulau pinang
2025-01-03,motokar,mercedes benz,e-class,silver,hybrid_petrol,rakan niaga
2025-01-03,motokar,mercedes benz,e-class,black,hybrid_petrol,w.p. kuala lumpur
2025-01-03,jip,mercedes benz,glc,grey,hybrid_petrol,rakan niaga
2025-01-03,jip,mercedes benz,glc,silver,hybrid_petrol,selangor
2025-01-03,jip,mercedes benz,glc,black,petrol,w.p. kuala lumpur
2025-01-03,jip,mercedes benz,gle,grey,petrol,selangor
2025-01-03,motokar,mercedes benz,s-class,grey,hybrid_petrol,perak
2025-01-03,motokar,mercedes benz,s-class,black,hybrid_petrol,w.p. kuala lumpur
2025-01-03,motokar,mini,clubman,red,petrol,w.p. kuala lumpur
2025-01-03,motokar,mini,cooper,red,petrol,w.p. kuala lumpur
2025-01-03,motokar,mini,cooper,grey,electric,perak
2025-01-03,motokar,mini,countryman,brown,petrol,rakan niaga
2025-01-03,motokar,mini,john cooper works,green,petrol,perak
2025-01-03,motokar,mini,john cooper works,red,petrol,rakan niaga
2025-01-03,motokar,mini,john cooper works,blue,petrol,rakan niaga
2025-01-03,pick_up,mitsubishi,triton,white,greendiesel,rakan niaga
2025-01-03,pick_up,mitsubishi,triton,silver,greendiesel,rakan niaga
2025-01-03,pick_up,mitsubishi,triton,orange,greendiesel,rakan niaga
2025-01-03,motokar_pelbagai_utiliti,mitsubishi,xpander,black,petrol,w.p. kuala lumpur
2025-01-03,motokar_pelbagai_utiliti,mitsubishi,xpander,grey,petrol,rakan niaga
2025-01-03,motokar_pelbagai_utiliti,mitsubishi,xpander,grey,petrol,melaka
2025-01-03,motokar_pelbagai_utiliti,mitsubishi,xpander,red,petrol,rakan niaga
2025-01-03,motokar_pelbagai_utiliti,mitsubishi,xpander,white,petrol,rakan niaga
2025-01-03,motokar,neta,v,white,electric,rakan niaga
2025-01-03,motokar,nissan,almera,grey,petrol,johor
2025-01-03,motokar,nissan,almera,grey,petrol,sabah
2025-01-03,window_van,nissan,serena,grey,petrol,rakan niaga
2025-01-03,motokar_pelbagai_utiliti,perodua,alza,silver,petrol,rakan niaga
2025-01-03,motokar_pelbagai_utiliti,perodua,alza,black,petrol,rakan niaga
2025-01-03,motokar_pelbagai_utiliti,perodua,alza,red,petrol,rakan niaga
2025-01-03,jip,perodua,ativa,white,petrol,rakan niaga
2025-01-03,jip,perodua,ativa,blue,petrol,rakan niaga
2025-01-03,motokar,perodua,axia,white,petrol,rakan niaga
2025-01-03,motokar,perodua,axia,grey,petrol,rakan niaga
2025-01-03,motokar,perodua,axia,blue,petrol,rakan niaga
2025-01-03,motokar,perodua,bezza,brown,petrol,rakan niaga
2025-01-03,motokar,perodua,bezza,grey,petrol,rakan niaga
2025-01-03,motokar,perodua,bezza,white,petrol,rakan niaga
2025-01-03,motokar,perodua,myvi,grey,petrol,melaka
2025-01-03,motokar,perodua,myvi,red,petrol,rakan niaga
2025-01-03,motokar,perodua,myvi,grey,petrol,rakan niaga
2025-01-03,motokar,perodua,myvi,silver,petrol,rakan niaga
2025-01-03,jip,peugeot,3008,grey,petrol,rakan niaga
2025-01-03,jip,peugeot,3008,brown,petrol,rakan niaga
2025-01-03,jip,peugeot,408,grey,petrol,rakan niaga
2025-01-03,motokar,porsche,718 cayman,black,petrol,w.p. kuala lumpur
2025-01-03,motokar,porsche,911 carrera,black,petrol,w.p. kuala lumpur
2025-01-03,jip,porsche,cayenne,black,petrol,rakan niaga
2025-01-03,jip,porsche,macan,white,petrol,rakan niaga
2025-01-03,jip,porsche,macan,white,petrol,pulau pinang
2025-01-03,motokar,porsche,panamera,white,petrol,w.p. kuala lumpur
2025-01-03,motokar,porsche,taycan,blue,electric,selangor
2025-01-03,motokar,porsche,taycan,red,electric,w.p. kuala lumpur
2025-01-03,motokar,porsche,taycan,white,electric,w.p. kuala lumpur
2025-01-03,motokar,proton,iriz,red,petrol,rakan niaga
2025-01-03,motokar,proton,persona,silver,petrol,rakan niaga
2025-01-03,motokar,proton,persona,grey,petrol,rakan niaga
2025-01-03,motokar,proton,persona,maroon,petrol,rakan niaga
2025-01-03,motokar,proton,s70,white,petrol,rakan niaga
2025-01-03,motokar,proton,s70,blue,petrol,w.p. kuala lumpur
2025-01-03,motokar,proton,s70,silver,petrol,rakan niaga
2025-01-03,motokar,proton,saga,grey,petrol,rakan niaga
2025-01-03,motokar,proton,saga,silver,petrol,rakan niaga
2025-01-03,motokar,proton,saga,maroon,petrol,rakan niaga
2025-01-03,motokar,proton,saga,red,petrol,rakan niaga
2025-01-03,motokar,proton,saga,white,petrol,rakan niaga
2025-01-03,jip,proton,x50,white,petrol,rakan niaga
2025-01-03,jip,proton,x50,grey,petrol,rakan niaga
2025-01-03,jip,proton,x50,red,petrol,rakan niaga
2025-01-03,jip,proton,x70,grey,petrol,rakan niaga
2025-01-03,jip,proton,x70,silver,petrol,rakan niaga
2025-01-03,jip,proton,x70,white,petrol,rakan niaga
2025-01-03,motokar,subaru,brz,grey,petrol,w.p. kuala lumpur
2025-01-03,jip,subaru,forester,white,petrol,rakan niaga
2025-01-03,jip,subaru,xv,blue,petrol,rakan niaga
2025-01-03,jip,subaru,xv,white,petrol,rakan niaga
2025-01-03,motokar,suzuki,swift,yellow,petrol,rakan niaga
2025-01-03,motokar,suzuki,swift,white,petrol,johor
2025-01-03,motokar,suzuki,swift,yellow,petrol,w.p. kuala lumpur
2025-01-03,motokar,toyota,86,red,petrol,selangor
2025-01-03,window_van,toyota,alphard,white,petrol,w.p. kuala lumpur
2025-01-03,window_van,toyota,alphard,white,petrol,pahang
2025-01-03,window_van,toyota,alphard,white,petrol,perak
2025-01-03,window_van,toyota,alphard,black,petrol,johor
2025-01-03,window_van,toyota,alphard,black,petrol,pulau pinang
2025-01-03,window_van,toyota,alphard,white,petrol,johor
2025-01-03,window_van,toyota,alphard,black,petrol,w.p. kuala lumpur
2025-01-03,window_van,toyota,alphard,white,petrol,pulau pinang
2025-01-03,window_van,toyota,alphard,black,petrol,rakan niaga
2025-01-03,window_van,toyota,alphard,black,petrol,selangor
2025-01-03,window_van,toyota,alphard,white,petrol,rakan niaga
2025-01-03,window_van,toyota,alphard,grey,petrol,rakan niaga
2025-01-03,window_van,toyota,alphard,white,petrol,sarawak
2025-01-03,window_van,toyota,alphard,black,petrol,pahang
2025-01-03,window_van,toyota,alphard,white,petrol,selangor
2025-01-03,motokar,toyota,corolla altis,white,petrol,rakan niaga
2025-01-03,jip,toyota,corolla cross,grey,hybrid_petrol,rakan niaga
2025-01-03,jip,toyota,corolla cross,blue,petrol,rakan niaga
2025-01-03,jip,toyota,corolla cross,red,hybrid_petrol,johor
2025-01-03,jip,toyota,corolla cross,white,hybrid_petrol,rakan niaga
2025-01-03,jip,toyota,corolla cross,blue,hybrid_petrol,w.p. kuala lumpur
2025-01-03,jip,toyota,corolla cross,white,petrol,rakan niaga
2025-01-03,jip,toyota,corolla cross,silver,petrol,rakan niaga
2025-01-03,jip,toyota,corolla cross,maroon,petrol,rakan niaga
2025-01-03,jip,toyota,corolla cross,blue,hybrid_petrol,rakan niaga
2025-01-03,window_van,toyota,crown,black,petrol,w.p. kuala lumpur
2025-01-03,window_van,toyota,esquire,black,petrol,w.p. kuala lumpur
2025-01-03,jip,toyota,fortuner,brown,greendiesel,rakan niaga
2025-01-03,jip,toyota,fortuner,silver,greendiesel,rakan niaga
2025-01-03,jip,toyota,fortuner,white,greendiesel,rakan niaga
2025-01-03,jip,toyota,fortuner,white,petrol,rakan niaga
2025-01-03,jip,toyota,fortuner,black,greendiesel,w.p. kuala lumpur
2025-01-03,jip,toyota,harrier,white,petrol,rakan niaga
2025-01-03,jip,toyota,harrier,black,petrol,johor
2025-01-03,jip,toyota,harrier,white,petrol,johor
2025-01-03,jip,toyota,harrier,black,petrol,rakan niaga
2025-01-03,jip,toyota,harrier,maroon,petrol,rakan niaga
2025-01-03,jip,toyota,harrier,black,petrol,w.p. kuala lumpur
2025-01-03,jip,toyota,harrier,white,petrol,selangor
2025-01-03,jip,toyota,harrier,red,petrol,rakan niaga
2025-01-03,jip,toyota,harrier,white,petrol,w.p. kuala lumpur
2025-01-03,pick_up,toyota,hilux,black,greendiesel,sabah
2025-01-03,pick_up,toyota,hilux,black,greendiesel,w.p. kuala lumpur
2025-01-03,pick_up,toyota,hilux,white,greendiesel,sabah
2025-01-03,pick_up,toyota,hilux,brown,greendiesel,w.p. kuala lumpur
2025-01-03,pick_up,toyota,hilux,black,greendiesel,negeri sembilan
2025-01-03,pick_up,toyota,hilux,white,greendiesel,johor
2025-01-03,pick_up,toyota,hilux,silver,greendiesel,w.p. kuala lumpur
2025-01-03,pick_up,toyota,hilux,white,greendiesel,sarawak
2025-01-03,pick_up,toyota,hilux,white,greendiesel,pulau pinang
2025-01-03,pick_up,toyota,hilux,red,greendiesel,perak
2025-01-03,pick_up,toyota,hilux,silver,greendiesel,perak
2025-01-03,pick_up,toyota,hilux,silver,greendiesel,pahang
2025-01-03,pick_up,toyota,hilux,black,greendiesel,johor
2025-01-03,pick_up,toyota,hilux,silver,greendiesel,johor
2025-01-03,pick_up,toyota,hilux,black,greendiesel,selangor
2025-01-03,pick_up,toyota,hilux,brown,greendiesel,perak
2025-01-03,pick_up,toyota,hilux,silver,greendiesel,melaka
2025-01-03,pick_up,toyota,hilux,brown,greendiesel,sabah
2025-01-03,pick_up,toyota,hilux,silver,greendiesel,sabah
2025-01-03,motokar_pelbagai_utiliti,toyota,innova,white,petrol,rakan niaga
2025-01-03,motokar_pelbagai_utiliti,toyota,innova,silver,petrol,rakan niaga
2025-01-03,motokar_pelbagai_utiliti,toyota,innova,brown,petrol,sabah
2025-01-03,motokar_pelbagai_utiliti,toyota,innova,white,petrol,sabah
2025-01-03,motokar_pelbagai_utiliti,toyota,innova,grey,petrol,sabah
2025-01-03,motokar_pelbagai_utiliti,toyota,innova,black,petrol,rakan niaga
2025-01-03,motokar_pelbagai_utiliti,toyota,innova,grey,petrol,rakan niaga
2025-01-03,jip,toyota,land cruiser,white,petrol,sarawak
2025-01-03,jip,toyota,land cruiser,white,petrol,rakan niaga
2025-01-03,jip,toyota,land cruiser,white,petrol,sabah
2025-01-03,jip,toyota,land cruiser,black,petrol,w.p. kuala lumpur
2025-01-03,jip,toyota,land cruiser,white,diesel,sabah
2025-01-03,jip,toyota,land cruiser,white,petrol,johor
2025-01-03,jip,toyota,land cruiser prado,black,petrol,johor
2025-01-03,motokar,toyota,supra,white,petrol,w.p. kuala lumpur
2025-01-03,motokar,toyota,supra,white,petrol,rakan niaga
2025-01-03,window_van,toyota,tank,gold,petrol,w.p. kuala lumpur
2025-01-03,window_van,toyota,vellfire,white,petrol,w.p. kuala lumpur
2025-01-03,window_van,toyota,vellfire,white,petrol,rakan niaga
2025-01-03,window_van,toyota,vellfire,white,petrol,sarawak
2025-01-03,window_van,toyota,vellfire,black,petrol,sarawak
2025-01-03,window_van,toyota,vellfire,black,petrol,rakan niaga
2025-01-03,motokar,toyota,vios,silver,petrol,rakan niaga
2025-01-03,motokar,toyota,vios,white,petrol,rakan niaga
2025-01-03,motokar,toyota,vios,black,petrol,rakan niaga
2025-01-03,motokar,toyota,vios,red,petrol,rakan niaga
2025-01-03,motokar,toyota,vios,blue,petrol,rakan niaga
2025-01-03,window_van,toyota,voxy,black,petrol,w.p. kuala lumpur
2025-01-03,window_van,toyota,voxy,white,petrol,sarawak
2025-01-03,motokar,toyota,yaris,red,petrol,rakan niaga
2025-01-03,motokar,toyota,yaris,white,petrol,rakan niaga
2025-01-03,motokar,toyota,yaris,silver,petrol,rakan niaga
2025-01-03,motokar,volkswagen,golf,grey,petrol,selangor
2025-01-03,jip,volvo,ex30,blue,electric,rakan niaga
2025-01-03,jip,volvo,xc90,black,hybrid_petrol,rakan niaga
2025-01-03,jip,xpeng,g6,grey,electric,selangor
2025-01-03,jip,xpeng,g6,black,electric,selangor
2025-01-03,jip,xpeng,g6,silver,electric,selangor
2025-01-03,jip,xpeng,g6,white,electric,rakan niaga
2025-01-03,window_van,zeekr,009,white,electric,w.p. kuala lumpur
2025-01-03,window_van,zeekr,009,blue,electric,w.p. kuala lumpur
2025-01-03,window_van,zeekr,009,black,electric,w.p. kuala lumpur
2025-01-03,window_van,zeekr,009,white,electric,rakan niaga
2025-01-03,window_van,zeekr,009,white,electric,pulau pinang
2025-01-03,jip,zeekr,x,beige,electric,rakan niaga
2025-01-03,jip,zeekr,x,grey,electric,w.p. kuala lumpur
2025-01-03,jip,zeekr,x,grey,electric,rakan niaga
2025-01-04,motokar,audi,tt,blue,petrol,rakan niaga
2025-01-04,jip,byd,atto 3,grey,electric,rakan niaga
2025-01-04,jip,chery,jaecoo j7,silver,petrol,rakan niaga
2025-01-04,jip,chery,jaecoo j7,white,petrol,rakan niaga
2025-01-04,jip,chery,jaecoo j7,green,petrol,rakan niaga
2025-01-04,jip,chery,jaecoo j7,black,petrol,rakan niaga
2025-01-04,jip,chery,omoda 5,white,petrol,rakan niaga
2025-01-04,jip,chery,omoda 5,grey,petrol,rakan niaga
2025-01-04,jip,chery,tiggo,silver,petrol,rakan niaga
2025-01-04,jip,gac,gs3,silver,petrol,rakan niaga
2025-01-04,jip,great wall,haval h6,green,hybrid_petrol,rakan niaga
2025-01-04,jip,great wall,haval h6,grey,hybrid_petrol,rakan niaga
2025-01-04,jip,great wall,haval h6,silver,hybrid_petrol,rakan niaga
2025-01-04,jip,honda,cr-v,blue,petrol,rakan niaga
2025-01-04,motokar,honda,civic,white,petrol,rakan niaga
2025-01-04,motokar,honda,hr-v,white,hybrid_petrol,rakan niaga
2025-01-04,window_van,honda,stepwgn,black,petrol,rakan niaga
2025-01-04,pick_up,isuzu,d-max,black,greendiesel,rakan niaga
2025-01-04,pick_up,isuzu,d-max,grey,greendiesel,rakan niaga
2025-01-04,motokar_pelbagai_utiliti,mitsubishi,xpander,red,petrol,rakan niaga
2025-01-04,motokar_pelbagai_utiliti,perodua,alza,silver,petrol,rakan niaga
2025-01-04,motokar_pelbagai_utiliti,perodua,alza,brown,petrol,rakan niaga
2025-01-04,jip,perodua,ativa,silver,petrol,rakan niaga
2025-01-04,motokar,perodua,axia,silver,petrol,rakan niaga
2025-01-04,motokar,perodua,bezza,red,petrol,rakan niaga
2025-01-04,motokar,perodua,myvi,red,petrol,rakan niaga
2025-01-04,motokar,perodua,myvi,silver,petrol,rakan niaga
2025-01-04,jip,peugeot,5008,black,petrol,rakan niaga
2025-01-04,motokar,proton,saga,maroon,petrol,rakan niaga
2025-01-04,motokar,proton,saga,silver,petrol,rakan niaga
2025-01-04,motokar,proton,saga,grey,petrol,rakan niaga
2025-01-04,window_van,toyota,alphard,black,petrol,rakan niaga
2025-01-04,window_van,toyota,alphard,white,petrol,rakan niaga
2025-01-04,jip,toyota,corolla cross,red,hybrid_petrol,rakan niaga
2025-01-04,jip,toyota,harrier,black,petrol,rakan niaga
2025-01-04,motokar,toyota,vios,black,petrol,rakan niaga
2025-01-04,motokar,toyota,vios,white,petrol,rakan niaga
2025-01-05,motokar,ferrari,296,red,hybrid_petrol,kedah
2025-01-05,pick_up,ford,ranger,grey,petrol,kelantan
2025-01-05,pick_up,isuzu,d-max,blue,greendiesel,rakan niaga
2025-01-05,jip,mazda,cx-5,red,petrol,terengganu
2025-01-05,motokar,mercedes benz,cla,black,petrol,kedah
2025-01-05,pick_up,mitsubishi,triton,silver,greendiesel,rakan niaga
2025-01-05,motokar_pelbagai_utiliti,mitsubishi,xpander,black,petrol,rakan niaga
2025-01-05,motokar_pelbagai_utiliti,perodua,alza,silver,petrol,rakan niaga
2025-01-05,motokar_pelbagai_utiliti,perodua,alza,white,petrol,kelantan
2025-01-05,motokar,perodua,bezza,red,petrol,rakan niaga
2025-01-05,motokar,proton,saga,silver,petrol,rakan niaga
2025-01-05,motokar,proton,saga,red,petrol,rakan niaga
2025-01-05,jip,proton,x50,red,petrol,rakan niaga
2025-01-05,window_van,toyota,alphard,white,petrol,kedah
