date_reg,type,maker,model,colour,fuel,state,modelyear,vehicleclass,enginesize,cylinders,transmission,fueltype,fuelconsumption_city,fuelconsumption_hwy,fuelconsumption_comb,fuelconsumption_comb_mpg,co2emissions
2025-01-21,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-21,jip,volkswagen,tiguan,silver,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-21,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-22,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-22,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-23,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-23,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-23,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-23,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-24,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-24,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-24,jip,volkswagen,tiguan,grey,petrol,selangor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-24,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-24,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-24,jip,volkswagen,tiguan,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-27,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-28,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-28,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-28,jip,volkswagen,tiguan,white,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-28,jip,volkswagen,tiguan,black,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-28,jip,volkswagen,tiguan,silver,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-28,jip,volkswagen,tiguan,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-28,jip,volkswagen,tiguan,silver,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-31,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-03,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-03,jip,volkswagen,tiguan,grey,petrol,johor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-04,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-05,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-05,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-07,jip,volkswagen,tiguan,silver,petrol,negeri sembilan,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-07,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-12,jip,volkswagen,tiguan,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-12,jip,volkswagen,tiguan,silver,petrol,johor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-12,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-13,jip,volkswagen,tiguan,black,petrol,negeri sembilan,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-13,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-13,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-14,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-14,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-14,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-15,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-17,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-17,jip,volkswagen,tiguan,blue,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-18,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-18,jip,volkswagen,tiguan,grey,petrol,kedah,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-18,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-19,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-19,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-19,jip,volkswagen,tiguan,silver,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-20,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-20,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-20,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-21,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-24,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-25,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-25,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-25,jip,volkswagen,tiguan,silver,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-26,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-26,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-26,jip,volkswagen,tiguan,grey,petrol,johor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-26,jip,volkswagen,tiguan,black,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-27,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-27,jip,volkswagen,tiguan,silver,petrol,johor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-27,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-27,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-28,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-28,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-28,jip,volkswagen,tiguan,silver,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-28,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-28,jip,volkswagen,tiguan,grey,petrol,perak,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-28,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-02-28,jip,volkswagen,tiguan,blue,petrol,johor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-04,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-06,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-06,jip,volkswagen,tiguan,blue,petrol,johor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-06,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-07,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-07,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-07,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-10,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-10,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-11,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-12,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-12,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-13,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-13,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-14,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-14,jip,volkswagen,tiguan,silver,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-16,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-17,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-17,jip,volkswagen,tiguan,black,petrol,melaka,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-18,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-19,jip,volkswagen,tiguan,white,petrol,selangor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-19,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-19,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-20,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-20,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-20,jip,volkswagen,tiguan,grey,petrol,selangor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-20,jip,volkswagen,tiguan,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-20,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-21,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-21,jip,volkswagen,tiguan,black,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-21,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-21,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-21,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-22,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-24,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-24,jip,volkswagen,tiguan,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-24,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-24,jip,volkswagen,tiguan,black,petrol,selangor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-25,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-25,jip,volkswagen,tiguan,silver,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-25,jip,volkswagen,tiguan,black,petrol,melaka,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-25,jip,volkswagen,tiguan,black,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-25,jip,volkswagen,tiguan,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-25,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-26,jip,volkswagen,tiguan,white,petrol,melaka,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-26,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-26,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-26,jip,volkswagen,tiguan,grey,petrol,perlis,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-26,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-27,jip,volkswagen,tiguan,black,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-27,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-27,jip,volkswagen,tiguan,silver,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-27,jip,volkswagen,tiguan,silver,petrol,selangor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-27,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-27,jip,volkswagen,tiguan,silver,petrol,johor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-27,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-28,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-28,jip,volkswagen,tiguan,black,petrol,johor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-28,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-28,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-28,jip,volkswagen,tiguan,silver,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-28,jip,volkswagen,tiguan,white,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-28,jip,volkswagen,tiguan,black,petrol,selangor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-03-28,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-03,jip,volkswagen,tiguan,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-07,jip,volkswagen,tiguan,blue,petrol,johor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-10,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-11,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-14,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-14,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-14,jip,volkswagen,tiguan,black,petrol,negeri sembilan,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-14,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-14,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-15,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-15,jip,volkswagen,tiguan,black,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-16,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-16,jip,volkswagen,tiguan,silver,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-16,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-17,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-18,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-18,jip,volkswagen,tiguan,white,petrol,melaka,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-18,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-18,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-21,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-22,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-22,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-22,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-23,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-23,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-23,jip,volkswagen,tiguan,silver,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-23,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-24,jip,volkswagen,tiguan,white,petrol,kedah,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-24,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-24,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-24,jip,volkswagen,tiguan,black,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-24,jip,volkswagen,tiguan,silver,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-24,jip,volkswagen,tiguan,blue,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-25,jip,volkswagen,tiguan,blue,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-25,jip,volkswagen,tiguan,white,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-25,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-28,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-28,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-29,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-29,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-29,jip,volkswagen,tiguan,black,petrol,perlis,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-29,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-30,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-30,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-30,jip,volkswagen,tiguan,blue,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-30,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-30,jip,volkswagen,tiguan,black,petrol,johor,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-04-30,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,a6,z,11.7,9.5,10.7,26,246
2025-01-07,jip,volkswagen,tiguan,black,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-09,jip,volkswagen,tiguan,black,petrol,johor,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-09,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-10,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-10,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-13,jip,volkswagen,tiguan,silver,petrol,rakan niaga,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-14,jip,volkswagen,tiguan,silver,petrol,rakan niaga,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-14,jip,volkswagen,tiguan,black,petrol,rakan niaga,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-14,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-15,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-15,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-16,jip,volkswagen,tiguan,blue,petrol,rakan niaga,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-16,jip,volkswagen,tiguan,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-16,jip,volkswagen,tiguan,grey,petrol,rakan niaga,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
2025-01-16,jip,volkswagen,tiguan,white,petrol,rakan niaga,2014,suv - small,2.0,4,m6,z,13.6,9.2,11.6,24,267
